model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
MLP,6,13,0.1005595853397493,7,,relu,0.001,,True,[50],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,7,Rashomon,206,0.001159312316191806,0.004499315021105138,0.0008783532605571035
MLP,43,50,0.1005764586231791,7,,tanh,0.01,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,7,Rashomon,243,0.0010035028168757087,0.003256799607364798,0.0008139568211825857
RF,17,24,0.0955630058956913,7,,,,True,,,,,,10.0,,,4.0,10.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,117,0.0024014347654245836,0.008058338765068522,0.0019255793407513947
RF,40,47,0.0956821745503054,7,,,,True,,,,,,20.0,,,2.0,5.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,140,0.00238401376603143,0.009621613396677877,0.001775191158104451
RF,6,13,0.0957543431793331,7,,,,True,,,,,,10.0,,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,106,0.002382163895367285,0.008081426802202463,0.0019027452644294243
RF,36,43,0.0958474438406534,7,,,,True,,,,,,40.0,,,4.0,2.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,136,0.002855340843666119,0.008925605000924689,0.0023447138065778935
RF,34,41,0.0959444813546295,7,,,,True,,,,,,10.0,,,1.0,5.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,134,0.002403846851111587,0.008318845775749841,0.001906280633724416
RF,13,20,0.09599594489212,7,,,,True,,,,,,10.0,,,1.0,2.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,113,0.0024723501266171177,0.008280330122364862,0.0019837862783453624
RF,47,54,0.0961775688038399,7,,,,True,,,,,,20.0,,,1.0,10.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,147,0.0024029018116973884,0.009454100584645308,0.0018097591338708955
RF,26,33,0.0964217568835898,7,,,,True,,,,,,20.0,,,1.0,5.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,126,0.0028605887549268253,0.010496694290227688,0.0022182440655740283
RF,24,31,0.0965836179781936,7,,,,True,,,,,,20.0,,,1.0,5.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,124,0.0029931682284179977,0.010140084785924338,0.0023919738270652283
RF,22,29,0.0965876842215156,7,,,,True,,,,,,,,,4.0,5.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,122,0.003170293072475725,0.00947616483871605,0.002639846862420218
RF,16,23,0.0967048444671837,7,,,,True,,,,,,40.0,sqrt,,2.0,2.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,116,0.001312536700454015,0.006453299744416442,0.0008800987482485421
RF,21,28,0.096767990458361,7,,,,True,,,,,,,,,2.0,10.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,121,0.003179573468303723,0.009672822099118255,0.0026333652270255723
RF,19,26,0.0971604588530644,7,,,,True,,,,,,20.0,sqrt,,1.0,10.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,119,0.0013162871013222683,0.005693275663883609,0.0009480974075678018
RF,49,56,0.0972171300886429,7,,,,True,,,,,,40.0,sqrt,,2.0,2.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,149,0.0013042298621271742,0.006549875651350014,0.0008629692353120691
RF,41,48,0.0973891455021497,7,,,,True,,,,,,20.0,sqrt,,1.0,5.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,141,0.001328024069317564,0.005566613661129271,0.0009714764152732543
RF,27,34,0.0976074283463436,7,,,,True,,,,,,20.0,sqrt,,1.0,2.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,127,0.001578051278077479,0.006119957457475951,0.0011959888117603066
RF,5,12,0.0976342256657389,7,,,,True,,,,,,40.0,sqrt,,2.0,10.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,105,0.001464754082460608,0.00675104892373559,0.0010200740813856514
RF,14,21,0.0976711936752595,7,,,,True,,,,,,20.0,sqrt,,2.0,5.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,114,0.0015760936203187688,0.007384255202690399,0.0010875144970874187
RF,33,40,0.0977445501519246,7,,,,True,,,,,,20.0,sqrt,,2.0,10.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,133,0.0016819319786865112,0.007646165269184834,0.0011802241955106451
RF,35,42,0.0978300653586796,7,,,,True,,,,,,20.0,sqrt,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,135,0.001710505647173806,0.008111611080873543,0.0011720484372365735
RF,2,9,0.0978522606282882,7,,,,True,,,,,,40.0,sqrt,,1.0,10.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,102,0.002292894430447661,0.006045890096419538,0.001977194650755431
RF,29,36,0.0978923962541162,7,,,,True,,,,,,40.0,,,1.0,10.0,200.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,129,0.003723269094085365,0.010440618075867035,0.003158209663590358
RF,30,37,0.0981202529263044,7,,,,True,,,,,,40.0,sqrt,,4.0,5.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,130,0.002008515497553453,0.01041148232427157,0.0013016628891135093
RF,48,55,0.0982043293188189,7,,,,True,,,,,,,sqrt,,1.0,10.0,100.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,148,0.0026964666841153367,0.006205176245527031,0.0024013161073147523
RF,15,22,0.098310159997512,7,,,,True,,,,,,40.0,sqrt,,4.0,5.0,500.0,,-1.0,,,,,,,,RF,adult,7,Rashomon,115,0.0020197306413265357,0.010769396270204748,0.0012837139343362257
kNN,2,9,0.1067795242264145,7,,,,,,,,,,,,,,,,,,50.0,2.0,,,,,distance,kNN,adult,7,Rashomon,52,0.0008549239772192185,0.003466471364353078,0.0006352421528437369
kNN,0,7,0.1068808362052297,7,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,50,0.0015386469312795722,0.005214876681842103,0.0012294046550697844
kNN,45,52,0.1068810990227792,7,,,,,,,,,,,,,,,,,,70.0,2.0,,,,,distance,kNN,adult,7,Rashomon,95,0.0007370715130820985,0.0030376810014826994,0.0005435456011735803
kNN,35,42,0.1069905464540678,7,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,distance,kNN,adult,7,Rashomon,85,0.002328296058308904,0.0068763579785609714,0.0019457157747054116
kNN,7,14,0.1070523492680929,7,,,,,,,,,,,,,,,,,,50.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,57,0.0010948807545517537,0.0038540111645295736,0.0008627843334261087
kNN,4,11,0.1070926413969095,7,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,distance,kNN,adult,7,Rashomon,54,0.0017051664476255884,0.005472456417682582,0.0013882642395129264
kNN,48,55,0.1071407101105198,7,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,distance,kNN,adult,7,Rashomon,98,0.0009732487553330571,0.0037846758339474423,0.0007367531693171097
kNN,25,32,0.1071437711127034,7,,,,,,,,,,,,,,,,,,20.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,75,0.002775100283709735,0.008348740190613001,0.002306248985359643
kNN,49,56,0.1071808984191895,7,,,,,,,,,,,,,,,,,,90.0,2.0,,,,,distance,kNN,adult,7,Rashomon,99,0.0008632109655419178,0.003466071063802112,0.0006442599107776047
kNN,21,28,0.1072749075062515,7,,,,,,,,,,,,,,,,,,70.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,71,0.0011819416661669835,0.0037988091807815544,0.000961812315808772
kNN,6,13,0.1076062749513768,7,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,56,0.001589964115912054,0.004830159292351027,0.0013174008106472952
kNN,41,48,0.1076320535227963,7,,,,,,,,,,,,,,,,,,90.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,91,0.0014259793989320224,0.004412223880438817,0.0011747782761951286
kNN,38,45,0.1076832510185339,7,,,,,,,,,,,,,,,,,,150.0,2.0,,,,,distance,kNN,adult,7,Rashomon,88,0.0015392087306170252,0.005591778323095816,0.0011983089690923419
kNN,47,54,0.1078678033243771,7,,,,,,,,,,,,,,,,,,20.0,2.0,,,,,distance,kNN,adult,7,Rashomon,97,0.00336633780420359,0.009118925841414237,0.002882433494781142
kNN,12,19,0.1080624651675936,7,,,,,,,,,,,,,,,,,,15.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,62,0.004348865315147506,0.012264768011455087,0.003682984253800137
kNN,22,29,0.1082026193645654,7,,,,,,,,,,,,,,,,,,70.0,1.0,,,,,distance,kNN,adult,7,Rashomon,72,0.0012443777165253437,0.00783359057763978,0.0006900970208506412
kNN,27,34,0.1082677540064375,7,,,,,,,,,,,,,,,,,,150.0,2.0,,,,,uniform,kNN,adult,7,Rashomon,77,0.0022725121483104307,0.006885404334691473,0.0018844783809952794
kNN,17,24,0.1083827474709783,7,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,distance,kNN,adult,7,Rashomon,67,0.0014474549181465297,0.007647382064376175,0.0009259207069777279
kNN,23,30,0.1084525750815244,7,,,,,,,,,,,,,,,,,,90.0,1.0,,,,,distance,kNN,adult,7,Rashomon,73,0.001271689237813257,0.00811850237277358,0.0006957393591871417
kNN,13,20,0.1084961408537209,7,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,uniform,kNN,adult,7,Rashomon,63,0.0015633867678316177,0.008348656146534728,0.0009926139136470697
kNN,28,35,0.1085510423433256,7,,,,,,,,,,,,,,,,,,100.0,1.0,,,,,distance,kNN,adult,7,Rashomon,78,0.0013237746286938461,0.008329001429137879,0.0007344990860530097
kNN,9,16,0.1085707391770302,7,,,,,,,,,,,,,,,,,,70.0,1.0,,,,,uniform,kNN,adult,7,Rashomon,59,0.001642175965389982,0.008831868274874541,0.0010373832930351602
kNN,10,17,0.1087265840925376,7,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,uniform,kNN,adult,7,Rashomon,60,0.002024328609523278,0.0086571931684644,0.0014663759587988992
kNN,20,27,0.1089061316409049,7,,,,,,,,,,,,,,,,,,25.0,1.0,,,,,uniform,kNN,adult,7,Rashomon,70,0.0024823690512679295,0.009094127230792582,0.0019261918567190794
kNN,1,8,0.1089724866641644,7,,,,,,,,,,,,,,,,,,90.0,1.0,,,,,uniform,kNN,adult,7,Rashomon,51,0.001842763138696259,0.00946440138776275,0.001201635428920163
GBM,19,27,0.0881351295095746,8,,,,,,,,0.1,,3.0,,,,,500.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,169,0.0007735601789926901,0.0035011288909482597,0.0005302716329380066
GBM,27,35,0.088280816956598,8,,,,,,,,0.1,,4.0,,,,,200.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,177,0.0006096767486559856,0.002120403758885219,0.00047492576101150046
GBM,6,14,0.0885501066842316,8,,,,,,,,0.1,,4.0,,,,,500.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,156,0.0019383717294721595,0.006879148748315339,0.0014976735897604253
GBM,4,12,0.0886360408602384,8,,,,,,,,0.05,,4.0,,,,,500.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,154,0.0004816235399956569,0.0010632627433197542,0.00042974357983741437
GBM,18,26,0.0886850782689544,8,,,,,,,,0.2,,3.0,,,,,200.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,168,0.0008068517471069614,0.003869213184455379,0.0005337009889534621
GBM,0,8,0.0889993895851245,8,,,,,,,,0.05,,5.0,,,,,200.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,150,0.000745409330587677,0.002031455511805401,0.0006306990011223877
GBM,31,39,0.0890796726707745,8,,,,,,,,0.05,,5.0,,,,,500.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,181,0.0016960702882593307,0.0030934756068823122,0.0015714271558144222
GBM,35,43,0.0892379248480041,8,,,,,,,,0.1,,5.0,,,,,100.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,185,0.000861876102499132,0.002374552986286355,0.0007269511936988446
GBM,12,20,0.0893138552547603,8,,,,,,,,0.1,,3.0,,,,,500.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,162,0.0008787789146125382,0.0027708485844296616,0.0007100136413542376
GBM,26,34,0.0893647498676019,8,,,,,,,,0.05,,5.0,,,,,500.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,176,0.0013496212590916282,0.0032669875480754174,0.001178599625555333
GBM,30,38,0.0894437238806359,8,,,,,,,,0.2,,3.0,,,,,200.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,180,0.00115469778287864,0.003965274554690517,0.0009040052399586374
GBM,33,41,0.0895488012286616,8,,,,,,,,0.1,,5.0,,,,,100.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,183,0.0007615272567895054,0.00239712557070441,0.000615638233360815
GBM,23,31,0.0895740522299811,8,,,,,,,,0.1,,5.0,,,,,200.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,173,0.001469723590555295,0.003213113691150995,0.0013142199579901754
GBM,46,54,0.0897944769828508,8,,,,,,,,0.1,,5.0,,,,,100.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,196,0.0009029119735690765,0.003171867051232186,0.0007005299842580621
GBM,36,44,0.0898027447273249,8,,,,,,,,0.1,,2.0,,,,,500.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,186,0.0011090044428172566,0.00451266214683344,0.0008054113819171621
GBM,3,11,0.0900210084220965,8,,,,,,,,0.2,,5.0,,,,,200.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,153,0.004265881704457965,0.011270330471389771,0.0036411120519275328
GBM,34,42,0.0903171796547789,8,,,,,,,,0.1,,3.0,,,,,200.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,184,0.0009086314670531456,0.003411531876915666,0.0006853824618251362
GBM,25,33,0.0903796103769805,8,,,,,,,,0.2,,3.0,,,,,100.0,,,,,,,1.0,,,GBM,adult,8,Rashomon,175,0.0009215567471018373,0.0031364518367939264,0.0007239966989633969
GBM,7,15,0.0904058297363482,8,,,,,,,,0.1,,3.0,,,,,500.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,157,0.0013442254251141857,0.0027713066672409303,0.0012169353154362508
GBM,1,9,0.0904459766826904,8,,,,,,,,0.1,,4.0,,,,,200.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,151,0.0009738530590975164,0.002572621567758865,0.000831249111396649
GBM,28,36,0.0906297594429387,8,,,,,,,,0.2,,4.0,,,,,100.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,178,0.0017821622383987403,0.004370331300772944,0.001551307600211723
GBM,44,52,0.0907261175614417,8,,,,,,,,0.1,,3.0,,,,,200.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,194,0.0009925783217016224,0.0031583475919875217,0.0007994001060445015
GBM,32,40,0.0908932818736595,8,,,,,,,,0.05,,4.0,,,,,200.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,182,0.0009899812301929997,0.0035398408310805597,0.0007625436473286839
GBM,47,55,0.0911861396747562,8,,,,,,,,0.2,,4.0,,,,,200.0,,,,,,,0.8,,,GBM,adult,8,Rashomon,197,0.002954793468212377,0.005184926352581275,0.0027558742679118847
GBM,16,24,0.0915553464321656,8,,,,,,,,0.1,,3.0,,,,,200.0,,,,,,,0.6,,,GBM,adult,8,Rashomon,166,0.0012694187763538792,0.003914659012197268,0.001033473610931345
LogReg,49,57,0.1023047268314731,8,6.1584821106602545,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,49,3.8565043500769885e-07,6.625467912865841e-07,3.609523543941296e-07
LogReg,21,29,0.1023052906840218,8,20.6913808111479,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,21,1.5253121930070176e-06,2.9791160605899477e-06,1.3956385288230126e-06
LogReg,20,28,0.1023061917923635,8,6.1584821106602545,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,20,2.592854298177728e-07,4.473208144496342e-07,2.4251340309177314e-07
LogReg,25,33,0.1023075327433261,8,29763.51441631313,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,25,2.8496290983415886e-06,5.031170889102386e-06,2.655044035055978e-06
LogReg,10,18,0.1023075350145206,8,100000.0,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,10,2.8506203670579753e-06,5.032740347537394e-06,2.655983731492858e-06
LogReg,16,24,0.1023075354447809,8,100000.0,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,16,2.8506007412160327e-06,5.032685220646266e-06,2.6559672722067573e-06
LogReg,6,14,0.1023075369302028,8,8858.667904100832,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,6,2.846029878880027e-06,5.025320942776254e-06,2.6516455716978463e-06
LogReg,5,13,0.1023075409647466,8,100000.0,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,5,2.8506622685346726e-06,5.03283307257451e-06,2.656021099705163e-06
LogReg,37,45,0.1023075434258118,8,8858.667904100832,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,37,2.847027519333432e-06,5.027272308770442e-06,2.6525581435334975e-06
LogReg,45,53,0.1023075435863426,8,8858.667904100832,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,45,2.84638948465517e-06,5.026038066638901e-06,2.651973288246765e-06
LogReg,27,35,0.1023075446638466,8,8858.667904100832,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,27,2.846712700705026e-06,5.026666621742013e-06,2.6522692692377946e-06
LogReg,41,49,0.1023075574373679,8,2636.6508987303555,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,41,2.8342950614016866e-06,5.006368982691668e-06,2.6405544953372436e-06
LogReg,22,30,0.1023075615085391,8,2636.6508987303555,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,22,2.833196156484155e-06,5.004263841841849e-06,2.639545342760645e-06
LogReg,29,37,0.1023076046323153,8,784.7599703514607,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,29,2.8064092548442973e-06,4.965144724476598e-06,2.61385842691411e-06
LogReg,35,43,0.1023076075921509,8,784.7599703514607,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,35,2.7951784279046576e-06,4.94322984230161e-06,2.6035805762469963e-06
LogReg,46,54,0.1023076101912734,8,784.7599703514607,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,46,2.798860580813145e-06,4.95042596956757e-06,2.606949296277127e-06
LogReg,18,26,0.1023077745907509,8,233.57214690901213,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,18,2.678378687764186e-06,4.758672460036371e-06,2.4928245548822873e-06
LogReg,24,32,0.1023077788140679,8,233.57214690901213,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,24,2.6548264144771284e-06,4.711750583091363e-06,2.471356759566726e-06
LogReg,31,39,0.1023078013382046,8,233.57214690901213,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,31,2.6913815370360104e-06,4.790109346933482e-06,2.5041831595225767e-06
LogReg,8,16,0.1023098554268471,8,20.6913808111479,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,8,1.2899772993525782e-06,2.5254559040268174e-06,1.1797774015111916e-06
LogReg,4,12,0.1023116960164416,8,6.1584821106602545,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,4,5.106652230878141e-07,5.681276516037385e-07,5.055397974202082e-07
LogReg,42,50,0.1023170424825591,8,1.8329807108324339,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,42,1.2325654425279577e-05,1.6188145252235195e-05,1.1981135230100126e-05
LogReg,33,41,0.1023193633093073,8,1.8329807108324339,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,33,1.0908202387002417e-05,1.628200721140441e-05,1.0428879847196237e-05
LogReg,40,48,0.1023648110295611,8,0.5455594781168515,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,40,8.086841878941024e-05,0.00013506691915299036,7.60341228488523e-05
LogReg,30,38,0.1024384421707313,8,0.1623776739188721,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,adult,8,Rashomon,30,0.00019265940540114546,0.00043097122917130736,0.00017140291537816302
MLP,43,51,0.0971239224744414,8,,tanh,0.0001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,243,0.0024131927251343087,0.00955783267820587,0.001775918562746389
MLP,3,11,0.0972609821253583,8,,tanh,0.01,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,203,0.0022929860582687157,0.009637826978713496,0.0016378547463771083
MLP,0,8,0.0978505731827196,8,,tanh,1e-05,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,200,0.0007865335725195866,0.0020217476211924746,0.0006763572720470357
MLP,12,20,0.0980866753307855,8,,tanh,0.01,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,212,0.00288837435476458,0.010087339464392064,0.0022462545991951757
MLP,7,15,0.0981927139406741,8,,tanh,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,207,0.0017555306644683746,0.00631916740930909,0.0013484719738816229
MLP,27,35,0.0983670193950766,8,,relu,0.01,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,227,0.0008778278236476435,0.002207097230215424,0.0007592621501885928
MLP,45,53,0.0984957442273794,8,,tanh,0.0001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,245,0.0016518100897251373,0.005467285895334389,0.0013114844520300314
MLP,13,21,0.0987854895635158,8,,tanh,0.01,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,213,0.0006449045635191758,0.0023164256958727865,0.00049581136406741
MLP,2,10,0.0988837554397843,8,,relu,0.01,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,202,0.0006331333815601853,0.0023467730018303175,0.0004802833764073137
MLP,8,16,0.0988897433618953,8,,tanh,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,208,0.0027904510720954527,0.010183411064735796,0.0021310277256675033
MLP,38,46,0.0989888136372316,8,,relu,0.01,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,238,0.000595757616185813,0.0022546827137473998,0.00044778793416448746
MLP,44,52,0.0990177255616715,8,,relu,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,244,0.000958108351760483,0.002602082043919205,0.0008114722770891732
MLP,15,23,0.0990182178735554,8,,relu,0.01,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,215,0.0006406233377583075,0.0026027458510836186,0.00046560962266629626
MLP,37,45,0.0990191285964336,8,,relu,0.0001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,237,0.0007171958618675462,0.002457300585599528,0.0005619852721713052
MLP,41,49,0.0990228169155907,8,,relu,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,241,0.0015181451148338551,0.006672404993927552,0.0010584051323079375
MLP,48,56,0.0990703083947411,8,,relu,1e-05,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,248,0.0008376915474744667,0.0021666478568084873,0.0007191538010738404
MLP,26,34,0.0990717219911583,8,,relu,1e-05,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,226,0.0018399343058046096,0.005076884851162688,0.0015512108766278384
MLP,39,47,0.099072316888197,8,,relu,0.0001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,239,0.0017241354923462455,0.0068978363185920235,0.0012626614527658435
MLP,16,24,0.0991009607637932,8,,relu,0.0001,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,216,0.0008897179792407672,0.0032593226371524673,0.0006783584378950921
MLP,22,30,0.0991261886931546,8,,relu,0.001,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,222,0.000731178506038713,0.002833437552754817,0.0005436651559023674
MLP,21,29,0.0992035336174264,8,,relu,0.001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,221,0.0011160755230490917,0.0054608023740273445,0.00072854274561765
MLP,14,22,0.0992819667107847,8,,tanh,0.001,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,214,0.0012637047368808984,0.0037693369215076357,0.0010402120679432923
MLP,36,44,0.0993020585565044,8,,tanh,0.0001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,236,0.000837623444536844,0.002823951040493637,0.0006604507299905807
MLP,17,25,0.0993410664119291,8,,relu,0.01,,True,[200],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,217,0.002469168085663284,0.008840934249014115,0.0019008312665440214
MLP,6,14,0.0993683771707687,8,,tanh,0.001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,adult,8,Rashomon,206,0.0008662233015527953,0.0029793170983132933,0.0006777435337516582
